SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY
170675,0.8277026681625442,0.2184877681611792,,157500.0,755190.0,30078.0
168125,,0.230589826221628,-531.0,126000.0,553806.0,26640.0
200410,,0.4504274606774829,-1239.0,126000.0,450000.0,22018.5
422481,,0.0527335595720689,-291.0,90000.0,413235.0,30069.0
171174,0.5226973172821112,0.6195486112310943,-1253.0,139500.0,170640.0,11236.5
237299,0.3490552510751822,0.5365103155100422,-746.0,193500.0,697500.0,18526.5
413496,0.7838324335199619,0.4165452232688121,-807.0,157500.0,540000.0,27562.5
292114,0.5620604831738043,0.1788075745823939,-1453.0,261000.0,568908.0,24232.5
116231,,0.4933545298389723,,72000.0,225000.0,11250.0
422028,,0.5275489764372099,-1148.0,180000.0,337500.0,12852.0
180445,0.3910549766342248,0.5397333278223935,-1053.0,85500.0,203760.0,13396.5
188209,,0.0878009458763326,-1965.0,180000.0,2410380.0,89455.5
225086,0.5779691187553125,0.6449479145633014,-2606.0,135000.0,306306.0,16744.5
207932,0.3689687382528466,0.7409640801832863,-1652.0,256500.0,495000.0,24750.0
450961,,0.6779290340039139,-2357.0,180000.0,495000.0,24750.0
282797,0.4848514754962666,0.5914712445305568,-7472.0,315000.0,585000.0,29250.0
255032,,0.5668743989304571,-279.0,1125000.0,269550.0,21294.0
302572,0.5406544504453575,0.7597148952667109,,157500.0,45000.0,4450.5
394300,0.7862666146611379,0.4740683511802728,-2777.0,99000.0,495000.0,14602.5
228437,0.7981372313187245,0.6724042284129441,-2959.0,144000.0,675000.0,70879.5
156327,0.2445163919946749,0.275845877907161,-1013.0,382500.0,1364593.5,52105.5
370132,0.4632753280912678,0.7105922564819885,-9067.0,157500.0,450000.0,22500.0
372215,,0.6850676080445851,-2484.0,90000.0,450000.0,27346.5
226145,,0.0766945314449927,,85500.0,109008.0,8059.5
259712,0.4884551844437485,0.5784489918020984,-635.0,126000.0,270000.0,13500.0
294893,,0.6709720043323416,-6267.0,202500.0,481495.5,35239.5
326212,0.5602843280409464,0.4104518518330881,-3107.0,225000.0,563877.0,28921.5
372813,,0.7009065835325311,-1442.0,112500.0,323194.5,17532.0
272684,,0.4171777970269465,-2344.0,157500.0,452385.0,29583.0
205654,0.1245194708919845,0.1977503751243376,-867.0,225000.0,569398.5,45117.0
252221,0.4507472818545589,0.4941143088533561,-523.0,175500.0,562932.0,22158.0
272169,0.6674577419214722,0.1879689573559593,-1998.0,135000.0,472500.0,46161.0
134262,,0.0165101644834154,,82350.0,288873.0,11020.5
371564,0.5513812618027899,0.7359254522805018,-5523.0,90000.0,283419.0,15952.5
405854,0.3589512285783967,0.7048613744724164,-3703.0,261000.0,1032093.0,42723.0
414848,,0.2652563401861944,,126000.0,1078200.0,31653.0
415286,0.7366226976503176,0.7097821101314469,,225000.0,1350000.0,37255.5
375902,0.8193176922872417,0.2941555484974377,-3574.0,135000.0,1040463.0,30420.0
144366,0.6313545365850379,0.7569658016531713,,193500.0,553806.0,22090.5
138434,,0.3397971278855587,,180000.0,720000.0,48442.5
373189,0.4596904504249018,0.0427127343715437,-2425.0,270000.0,490495.5,26262.0
182364,0.213966852261798,0.7296742946275604,-1631.0,247500.0,448272.0,28777.5
243030,0.4170996682522097,0.2302989768346583,-163.0,112500.0,135000.0,6750.0
350309,0.248535557339522,0.2903065879863262,-1225.0,157500.0,270000.0,13500.0
201080,,0.6587281010492776,-852.0,135000.0,545040.0,25537.5
391925,0.1997705696341145,0.471996976969789,-2787.0,157500.0,729792.0,37390.5
358322,,0.6143705790353989,-1233.0,202500.0,1042560.0,61087.5
204695,0.8482442999507556,0.5778676608058954,-8481.0,112500.0,231813.0,16263.0
144460,0.41534714488434,0.162144567666238,-2176.0,81000.0,106974.0,10710.0
258017,0.2807895743848605,0.6928416079068893,,270000.0,540000.0,27000.0
188798,0.5867400085415683,0.6160684989645879,-843.0,202500.0,1333102.5,56610.0
120962,0.4686596550493113,0.3461190965018665,-612.0,166500.0,605439.0,31041.0
396259,0.4956658291397297,0.5362927987358411,-3153.0,225000.0,298512.0,29655.0
419603,0.4507472818545589,0.6547647184866623,-4984.0,247500.0,1615968.0,56299.5
306869,0.7352209993926424,0.5182859571238239,-2362.0,155250.0,497520.0,31923.0
398507,,0.379728440494365,-544.0,112500.0,450000.0,35685.0
352621,0.7610263695502636,0.5590840972440876,-2402.0,157500.0,301464.0,22068.0
220493,0.6397075677637197,0.5091087237393712,-1495.0,202500.0,254700.0,16582.5
227233,0.2807895743848605,0.5237649593194733,-9594.0,112500.0,71955.0,7245.0
290009,0.6363761710860439,0.6485948444039051,-4314.0,157500.0,557221.5,35739.0
148473,,0.5494138696037981,-1174.0,225000.0,1024740.0,52452.0
271512,,0.5008164502521513,-11607.0,76500.0,404707.5,26559.0
128045,0.7394117535524816,0.7936076235481522,-1102.0,180000.0,398016.0,41922.0
340828,0.445396241560834,0.4766097216283141,,90000.0,135000.0,6750.0
342936,0.1714683668967994,0.3608197713127845,-1933.0,67500.0,269550.0,12001.5
359862,0.0780157665225257,0.4614929372283058,,90000.0,360000.0,16911.0
342329,0.3344541255096772,0.6293125154667449,-1564.0,202500.0,270000.0,13500.0
226519,0.5298898341969072,0.3746069488540941,-216.0,211500.0,180000.0,9000.0
350520,0.5172965813614878,0.5064251321629735,-13549.0,261000.0,991818.0,42151.5
429041,0.1556893746835917,0.3965526330134936,-667.0,292500.0,450000.0,21109.5
275779,0.2164029605152194,0.7171890122467143,-4205.0,225000.0,1305000.0,35887.5
322459,0.5814837058057234,0.4393569435158642,,148500.0,854352.0,27688.5
329562,,0.4330595036441137,-2320.0,90000.0,206271.0,24480.0
122715,0.5352762504724826,0.2093256882131988,-9067.0,112500.0,454500.0,18153.0
200990,0.8050196619153701,0.6557822902031556,-4252.0,135000.0,191880.0,20277.0
174085,0.6956219298394389,0.5961812310457152,-2377.0,112500.0,61128.0,6547.5
190246,0.6446794549585961,0.7613358358750322,,54000.0,148365.0,10678.5
403507,0.5620604831738043,0.3229342890322787,,270000.0,1574532.0,66843.0
342261,0.7091891096653581,0.5035553057488579,,157500.0,571446.0,16839.0
300206,0.1161249142719599,0.7823425925029346,-10681.0,202500.0,450000.0,30573.0
272689,0.5154953751603267,0.6063932920200859,-1139.0,225000.0,1170000.0,45468.0
432541,0.6161216908872079,0.7380279167360551,-137.0,171000.0,1105083.0,36652.5
264713,0.7910749129911773,0.7230374892457928,-4754.0,135000.0,500211.0,47623.5
286278,0.6832688314232291,0.5274726716043646,,202500.0,269982.0,29205.0
389489,0.511891801533151,0.7442577031664229,-424.0,202500.0,942300.0,30528.0
307381,0.4614823912998385,0.6644708146208708,-2562.0,157500.0,527373.0,33700.5
129060,0.4884551844437485,0.2622583692422573,-8070.0,324000.0,1138500.0,33286.5
282547,0.1500851762342935,0.110644973276195,-722.0,90000.0,521280.0,28408.5
277539,,0.188958940421562,-1422.0,225000.0,652500.0,31518.0
186469,0.1061556230153924,0.450768512831268,-1820.0,112500.0,501363.0,27328.5
295063,0.6246146584503397,0.6941570271427797,,108000.0,390960.0,16695.0
452877,0.2822484337007223,0.1008870827494326,-279.0,202500.0,312768.0,24691.5
364016,,0.5979068227825868,,90000.0,202500.0,10125.0
441975,0.5744466170995097,0.5832617860806687,-2005.0,157500.0,278712.0,22149.0
249270,0.7688075728291359,0.6182178905543536,-3309.0,292500.0,301896.0,21600.0
441627,,0.5972389672483598,-1411.0,315000.0,848745.0,43465.5
149598,0.5691487713619409,0.0814202381824857,-1077.0,315000.0,1006920.0,41139.0
275007,0.5280927512030451,0.3605121874265661,-337.0,270000.0,675000.0,36747.0
151772,0.633031641417419,0.0618521481365673,-437.0,202500.0,450000.0,30573.0
215446,0.7180328113294772,0.3389881616562342,-2589.0,247500.0,896647.5,37989.0
234897,0.7121551551910698,0.5017348824752978,-615.0,112500.0,247986.0,13581.0
171452,,0.5272492000804053,-1041.0,157500.0,315000.0,24885.0
333438,0.2881295999178507,0.7078142115926982,-633.0,121500.0,511920.0,14800.5
230969,0.746300213050371,0.6037649021302682,-1844.0,270000.0,495882.0,36211.5
406959,0.7517237147741489,0.7859108405603399,-1378.0,225000.0,180000.0,9000.0
387412,0.722392890081304,0.0052770687528798,-1053.0,67500.0,284400.0,22599.0
196467,,0.6339983879217309,-2234.0,171000.0,278811.0,14233.5
275527,,0.6129656195087466,-2408.0,202500.0,1042560.0,34587.0
427609,0.7407990879702335,0.5272546507356578,-1381.0,135000.0,1298655.0,35842.5
256005,0.6528965519806539,0.7576932144565904,-2272.0,99000.0,312768.0,21897.0
348093,0.5442347412142162,0.6716523473127959,-2662.0,202500.0,584766.0,24903.0
110651,0.4902575124990026,0.7010670074111626,-1111.0,225000.0,702000.0,27967.5
188452,0.6006575372857061,0.5275435261346492,-301.0,220500.0,497520.0,52371.0
210179,0.1963339662134567,0.7153358020141429,-1833.0,283500.0,202500.0,10125.0
272548,,0.5053209720651425,-1569.0,117000.0,604152.0,25726.5
401584,0.6690566947824041,0.5839632363494774,,135000.0,543735.0,21406.5
376378,0.0861616623809292,0.7613715947979339,-6882.0,427500.0,1067940.0,34578.0
121723,0.7121551551910698,0.6799072832374334,,180000.0,1169820.0,34335.0
351147,0.520897599048938,0.6572468577719117,-2543.0,112500.0,1125000.0,32895.0
160890,0.266456808245056,0.5174505905053811,-2449.0,360000.0,527373.0,33831.0
167225,0.6658549219640212,0.4547236800222559,-2717.0,337500.0,1011955.5,43006.5
228734,0.7062051096536562,0.3035020853755264,-1885.0,225000.0,1125000.0,36423.0
324926,0.2925880073368475,0.0586135302606818,-1898.0,81000.0,170640.0,11533.5
267201,0.6986675550534175,0.5642309254126175,-366.0,450000.0,2250000.0,225000.0
124541,0.7688075728291359,0.7377318532852299,-1202.0,67500.0,225000.0,11250.0
412324,0.7557400501752248,0.4032539473183057,-10193.0,360000.0,1734543.0,60291.0
342750,0.8050196619153701,0.5869087654348027,,63000.0,254700.0,14751.0
215036,0.3139166772114369,0.6009312454742669,-2280.0,180000.0,450000.0,23562.0
116183,,0.3688920623543594,-1016.0,225000.0,723996.0,34960.5
451482,0.445396241560834,0.4836999120852549,,108000.0,454500.0,14661.0
254545,0.5082869913916046,0.695381285863471,-785.0,192694.5,364896.0,13522.5
128723,,0.4494370506711652,-219.0,112500.0,130824.0,7641.0
341142,,0.2384365184272632,,126000.0,269550.0,11547.0
363997,0.3740208032583212,0.0728231290879455,-701.0,216000.0,544491.0,17694.0
150285,0.4794489811780563,0.2010668065984299,-1311.0,202500.0,474048.0,22936.5
324833,0.6528965519806539,0.7546734802134764,-1396.0,166500.0,971280.0,51876.0
209273,0.7209441499436497,0.6540970926519695,,135000.0,625536.0,35059.5
132581,0.6706517530862718,0.5186462800690709,-100.0,103500.0,675000.0,58063.5
247364,,0.0314012018028883,,90000.0,942300.0,27004.5
440849,,0.6070194406217199,,81000.0,508495.5,23692.5
148193,0.2837118826350007,0.5541460642214799,-335.0,225000.0,1078200.0,31653.0
350922,0.746300213050371,0.5568296423983301,,202500.0,227520.0,18103.5
200114,0.7583930617144343,0.3582768412826605,-5202.0,157500.0,814500.0,23944.5
175825,,0.2799840315096185,-158.0,292500.0,675000.0,28359.0
447584,0.6512602186973006,0.7454587313301957,-3827.0,270000.0,385749.0,17122.5
147735,0.7610263695502636,0.6702232815395859,-4845.0,180000.0,412942.5,27724.5
275802,,0.3728411711108317,-890.0,58500.0,180000.0,9000.0
395080,0.5656079814115492,0.6125505105140392,-3023.0,157500.0,253737.0,16956.0
337880,0.6380435278721609,0.4238278997600537,-181.0,135000.0,127350.0,14499.0
128185,0.5797274227921155,0.6151836530316361,-1977.0,157500.0,270000.0,21775.5
413007,0.475849908720221,0.7730702211478653,-3512.0,180000.0,579942.0,38754.0
214425,0.5136937663039473,0.5874335374507035,,360000.0,1483231.5,46701.0
166005,,0.4712722200624683,-487.0,67500.0,646920.0,20997.0
107207,0.6023863442690867,0.001767095677839,-5343.0,112500.0,1218708.0,35761.5
204159,0.100151820337239,0.6251198960171767,-216.0,135000.0,545040.0,20677.5
417871,,0.532859697703305,-1167.0,157500.0,450000.0,22018.5
157975,,0.6749616719715295,-1518.0,45000.0,135000.0,6750.0
175969,,0.6719946590246413,-16121.0,90000.0,225000.0,11250.0
193497,,0.6402824066278066,-4330.0,315000.0,746280.0,59094.0
136712,0.6246146584503397,0.0919154259285472,-2791.0,157500.0,755190.0,32125.5
300968,0.3962195720630885,0.2964855397903116,-182.0,112500.0,343800.0,16155.0
284915,0.6313545365850379,0.6227236861167142,-974.0,225000.0,469152.0,28350.0
345449,0.434733248750173,0.5707306475239029,-962.0,324805.5,900000.0,50724.0
169101,0.3425288720742255,0.2026133456370615,-544.0,180000.0,1078200.0,31653.0
131125,0.5531646987710016,0.580079818678626,-1785.0,135000.0,814041.0,23931.0
161991,0.6894791426446275,0.2635296222399267,-6046.0,85500.0,521280.0,27423.0
283136,0.4596904504249018,0.6024720140005432,-1828.0,225000.0,253737.0,26775.0
317604,,0.0384460686977048,-695.0,112500.0,314100.0,17167.5
424510,0.8256357449717892,0.5414006151566838,-3161.0,360000.0,1321902.0,38781.0
247540,0.4101025731788671,0.5069279968353784,-1323.0,225000.0,1223010.0,45454.5
441469,0.0963186927645401,0.6071967855528649,-2110.0,207000.0,211630.5,16506.0
238148,0.0523933458392391,0.2866395533821442,-1387.0,135000.0,481855.5,46939.5
245308,0.2151824041847538,0.5278269331316388,-2563.0,216000.0,1287000.0,36135.0
426135,0.191821602413606,0.5750165822725292,-1624.0,202500.0,270000.0,13500.0
209453,0.4436153084085652,0.6697204279151877,-6984.0,135000.0,787131.0,42066.0
160226,0.5832379256761245,0.6132146062019619,-1585.0,225000.0,945000.0,57811.5
408856,0.7738956942145427,0.1384829764449774,-1266.0,90000.0,578979.0,27981.0
105544,0.110332428166289,0.4588040213853685,-785.0,76500.0,405000.0,15399.0
323471,,0.6920778759641163,,135000.0,781920.0,32998.5
310712,0.5298898341969072,0.6443668358727792,-5968.0,171000.0,1149210.0,33732.0
165401,0.4974688893052743,0.3573422337147276,,48150.0,138474.0,9846.0
390740,0.6626377922738201,0.6429072592951223,,360000.0,135000.0,6750.0
387187,,0.1491912701372915,-6065.0,108000.0,685012.5,29020.5
424622,0.7165702448010511,0.4873651113370698,,72000.0,360000.0,12928.5
454478,0.1161249142719599,0.5464997456543529,-2200.0,135000.0,270000.0,13500.0
315531,0.7862666146611379,0.3901396353342427,,112500.0,755190.0,28116.0
176079,0.7801436381572275,0.2492326456776019,-4762.0,90000.0,540000.0,39294.0
313289,0.7394117535524816,0.2992203653666702,-5450.0,225000.0,485640.0,38263.5
222499,,0.5982379866079445,-632.0,180000.0,157500.0,7875.0
377002,0.0754609403067,0.4776899058182918,-841.0,157500.0,979992.0,34717.5
219722,0.4884551844437485,0.297110802356822,-13022.0,202500.0,247500.0,12375.0
112030,,0.7448399802924572,-3184.0,360000.0,509400.0,32683.5
104183,0.7180328113294772,0.5580920001700903,-3466.0,157500.0,508495.5,22527.0
223947,0.6594055320683344,0.6879055534752783,-1826.0,225000.0,142200.0,8293.5
117051,0.622922000268356,0.4789285549965288,-380.0,117000.0,776304.0,22378.5
412149,0.4188542886233217,0.6404838443007084,-846.0,315000.0,1350000.0,53671.5
301580,,0.2533716311332267,,54000.0,95940.0,9472.5
279823,0.5937175866150576,0.5787582353860669,-3482.0,90000.0,450000.0,21109.5
173778,0.6178261467332483,0.3440582338024009,-1067.0,135000.0,270000.0,7249.5
326934,0.172495466777331,0.5709127927980233,-717.0,315000.0,450000.0,21888.0
264293,,0.4767842822936214,-4125.0,225000.0,1962000.0,74862.0
238204,0.5814837058057234,0.5251338682092103,-3104.0,126000.0,229500.0,8370.0
291707,0.1482543790610911,0.6004486878762011,-397.0,297000.0,630000.0,49774.5
160649,0.7981372313187245,0.5803780825570302,-5040.0,112500.0,835380.0,40320.0
435021,0.7136313997323308,0.6927019796544368,-3649.0,180000.0,454500.0,26221.5
427219,0.7826078370261895,0.2545939239490584,-3344.0,337500.0,1459840.5,42813.0
179696,0.5352762504724826,0.4113781880425466,,112500.0,970380.0,28372.5
101704,0.5172965813614878,0.2584139183179228,-4044.0,157500.0,1125000.0,36423.0
382349,0.5549467685334323,0.6174279020934264,-2616.0,94500.0,225000.0,26703.0
368181,,0.4096107593362045,-864.0,72000.0,271066.5,21105.0
127454,0.4974688893052743,0.5158232607582047,-4025.0,157500.0,161595.0,19305.0
299405,,0.504063697481828,-1622.0,45000.0,58500.0,3114.0
312789,,0.02027506224499,-1883.0,180000.0,265869.0,19345.5
386763,0.501075160239048,0.7502091847079024,,247500.0,840996.0,27261.0
286855,,0.4584673936349362,-2328.0,135000.0,225000.0,23625.0
421078,0.2778856891082046,0.4882338299638314,-850.0,180000.0,225000.0,24003.0
284897,0.4668640059537032,0.4336179546760937,-600.0,112500.0,545040.0,26509.5
215851,0.6785676886853644,0.6990190635601236,-852.0,382500.0,1227901.5,48825.0
345490,0.6496203111237195,0.3409705616290927,-961.0,112500.0,450000.0,21888.0
411832,0.3572932680336494,0.392853750018689,,135000.0,781920.0,23836.5
137834,0.7281412993111438,0.5656229750003933,,112500.0,1125000.0,47794.5
161084,0.4276573700350293,0.2813217070174251,,157500.0,468733.5,16965.0
283836,0.6785676886853644,0.6544136726370908,-1686.0,495000.0,828837.0,48591.0
157707,0.6479768603302221,0.0296089842690587,-279.0,135000.0,675000.0,32472.0
233872,0.6041125998015721,0.5675615146277336,-265.0,180000.0,269550.0,14620.5
277965,0.7136313997323308,0.7288107536976147,-1428.0,247500.0,291384.0,22680.0
454502,0.7281412993111438,0.5263333988043224,,90000.0,338832.0,15052.5
419047,0.4507472818545589,0.5960969945746594,-615.0,157500.0,276277.5,21510.0
186283,,0.5944796155767396,-1501.0,135000.0,630747.0,18571.5
441448,0.6894791426446275,0.6600590677461181,-1351.0,112500.0,675000.0,19867.5
223044,0.7366226976503176,0.283910873688443,,126000.0,1122714.0,47695.5
140966,0.4294236843421945,0.6188473685267661,-875.0,90000.0,1223010.0,51948.0
172412,0.7047064232963289,0.2078564561580864,,103500.0,508495.5,21672.0
149610,,0.5086769756328979,-1830.0,90000.0,180000.0,9000.0
146112,0.6894791426446275,0.229002990241038,-767.0,126000.0,409500.0,19219.5
202881,0.5691487713619409,0.7463332572387043,-1829.0,112500.0,1078200.0,31653.0
193713,0.5567274263630174,0.6848694212923332,-4567.0,270000.0,312768.0,24840.0
195092,,0.538869462133503,-273.0,157500.0,91692.0,9859.5
163972,0.3425288720742255,0.653082129097947,-2257.0,270000.0,922500.0,24462.0
336314,0.2079641743053816,0.5990943906877257,-9362.0,180000.0,1220521.5,40468.5
354854,0.4083588531230431,0.5900014992950098,-1590.0,180000.0,172512.0,10422.0
257413,,0.5299028756183823,,157500.0,239850.0,23494.5
195909,0.622922000268356,0.7019781927271437,-1605.0,112500.0,862560.0,25348.5
406458,0.6041125998015721,0.504812603028171,-5532.0,225000.0,133659.0,10120.5
424193,0.5478104658520093,0.4426237253205544,-2847.0,270000.0,239850.0,25186.5
131830,0.6956219298394389,0.05626147714857,-2125.0,225000.0,651595.5,28831.5
102071,0.7898803468924867,0.5919097377829297,-600.0,270000.0,1236816.0,35577.0
137137,0.4031416766587513,0.7684220441819899,-723.0,202500.0,592560.0,32274.0
243366,0.6754132910917112,0.7183319363660219,-2899.0,292500.0,1127074.5,37377.0
225305,,0.6116055293190811,-1219.0,90000.0,942300.0,34749.0
221990,0.4170996682522097,0.7148368135647393,-3087.0,135000.0,408780.0,15408.0
231295,0.2301588968634147,0.6647778928811366,-1211.0,135000.0,360000.0,28570.5
132657,0.633031641417419,0.244520486462058,-4647.0,45000.0,135000.0,6750.0
306053,0.213966852261798,0.5043752883286106,-2608.0,234000.0,457119.0,23467.5
142053,0.4048783643353997,0.6379320300612007,-1799.0,153000.0,573408.0,32017.5
113470,0.5919766183185521,0.7125266476912006,-888.0,225000.0,405000.0,20250.0
196567,0.5814837058057234,0.6190846091851903,-2393.0,112500.0,563877.0,24966.0
246747,0.3360615207658242,0.7317654705902802,-3350.0,135000.0,508495.5,21541.5
195208,,0.4645267596061793,-3025.0,180000.0,781920.0,47965.5
143022,0.3031463744186309,0.7294110981893037,-2785.0,225000.0,848745.0,40963.5
